"anglePer","blockN","colorPer","correct","highDim","highDimCoh","irrDim","irrDimCoh","lineCoh","lineDir","angleOption","lowDim","lowDimCoh","response","rxtime","subj","isHighCorrect","isLowCorrect","lineOption",
0.58,2,0.58,1,1,1,3,1,0.6,2,1,2,1,3,1.133,4,1,1,2,
0.42,2,0.42,1,1,1,2,1,0.4,1,2,3,1,2,1.7493,4,1,1,1,
0.3,2,0.3,1,1,2,2,2,0.3,1,2,3,2,2,1.1331,4,1,1,1,
0.58,2,0.7,0,1,1,2,2,0.4,1,1,3,1,2,0.96652,4,1,0,1,
0.58,2,0.58,1,1,2,2,1,0.3,1,1,3,1,1,0.71656,4,1,1,1,
0.42,2,0.58,1,1,1,2,1,0.4,1,2,3,1,2,1.0665,4,1,1,1,
0.3,2,0.7,1,1,2,2,2,0.3,1,2,3,2,2,0.74991,4,1,1,1,
0.42,2,0.58,1,1,1,3,1,0.6,2,2,2,1,3,1.5162,4,1,1,2,
0.42,2,0.58,1,1,1,2,1,0.4,1,2,3,1,2,1.2665,4,1,1,1,
0.42,2,0.7,1,1,2,2,2,0.3,1,2,3,1,2,0.64988,4,1,1,1,
0.7,2,0.7,1,1,1,3,2,0.6,2,1,2,2,3,1.1995,4,1,1,2,
0.7,2,0.58,1,1,2,3,2,0.7,2,1,2,1,3,0.84977,4,1,1,2,
0.42,2,0.7,1,1,1,2,2,0.4,1,2,3,1,2,1.1997,4,1,1,1,
0.42,2,0.42,1,1,2,2,1,0.3,1,2,3,1,2,0.64994,4,1,1,1,
0.58,2,0.3,1,1,1,3,1,0.6,2,1,2,2,4,1.2997,4,1,1,2,
0.42,2,0.42,1,1,2,2,1,0.3,1,2,3,1,2,0.79972,4,1,1,1,
0.58,2,0.42,1,1,2,3,1,0.7,2,1,2,1,4,1.4829,4,1,1,2,
0.7,2,0.7,1,1,1,2,2,0.4,1,1,3,2,1,1.0498,4,1,1,1,
0.7,2,0.7,1,1,2,3,2,0.7,2,1,2,2,3,0.99971,4,1,1,2,
0.7,2,0.3,1,1,1,2,2,0.4,1,1,3,2,1,1.6661,4,1,1,1,
0.7,2,0.42,0,1,2,3,2,0.7,2,1,2,1,3,2.1828,4,1,0,2,
0.58,2,0.7,1,1,2,3,1,0.7,2,1,2,2,3,0.88312,4,1,1,2,
0.7,2,0.3,1,1,1,3,2,0.6,2,1,2,2,4,0.83308,4,1,1,2,
0.42,2,0.7,0,1,1,3,1,0.6,2,2,2,2,4,1.1663,4,1,0,2,
0.7,2,0.7,1,1,2,2,2,0.3,1,1,3,2,1,0.89976,4,1,1,1,
0.7,2,0.42,1,1,1,2,1,0.4,1,1,3,2,1,0.59992,4,1,1,1,
0.42,2,0.58,1,1,2,2,1,0.3,1,2,3,1,2,0.9163,4,1,1,1,
0.3,2,0.58,1,1,1,3,2,0.6,2,2,2,1,3,1.183,4,1,1,2,
0.3,2,0.58,1,1,1,2,1,0.4,1,2,3,2,2,1.3996,4,1,1,1,
0.7,2,0.58,1,1,1,3,2,0.6,2,1,2,1,3,0.9831,4,1,1,2,
0.42,2,0.7,1,1,2,3,1,0.7,2,2,2,2,3,0.69972,4,1,1,2,
0.3,2,0.7,1,1,2,2,2,0.3,1,2,3,2,2,1.0164,4,1,1,1,
0.3,2,0.7,0,1,1,2,2,0.4,1,2,3,2,3,0.98315,4,0,1,1,
0.58,2,0.58,1,1,1,2,1,0.4,1,1,3,1,1,2.7492,4,1,1,1,
0.7,2,0.3,1,1,1,3,2,0.6,2,1,2,2,4,2.0828,4,1,1,2,
0.3,2,0.42,1,1,1,2,1,0.4,1,2,3,2,2,1.3831,4,1,1,1,
0.3,2,0.58,1,1,1,2,1,0.4,1,2,3,2,2,0.94989,4,1,1,1,
0.7,2,0.42,1,1,2,2,1,0.3,1,1,3,2,1,0.98314,4,1,1,1,
0.3,2,0.58,0,1,2,2,1,0.3,1,2,3,2,1,1.1664,4,1,0,1,
0.7,2,0.7,1,1,1,3,2,0.6,2,1,2,2,3,1.2331,4,1,1,2,
0.42,2,0.7,1,1,1,3,1,0.6,2,2,2,2,3,0.73341,4,1,1,2,
0.58,2,0.42,0,1,1,3,1,0.6,2,1,2,1,3,0.7332,4,1,0,2,
0.58,2,0.3,1,1,1,2,2,0.4,1,1,3,1,1,0.99984,4,1,1,1,
0.42,2,0.3,0,1,1,3,1,0.6,2,2,2,2,3,1.0831,4,1,0,2,
0.3,2,0.42,0,1,2,2,1,0.3,1,2,3,2,1,0.76654,4,1,0,1,
0.7,2,0.58,0,1,2,2,1,0.3,1,1,3,2,2,0.9666,4,1,0,1,
0.7,2,0.42,1,1,2,3,2,0.7,2,1,2,1,4,1.5667,4,1,1,2,
0.3,2,0.7,1,1,2,3,2,0.7,2,2,2,2,3,0.81633,4,1,1,2,
0.58,2,0.58,1,1,1,3,1,0.6,2,1,2,1,3,0.74986,4,1,1,2,
0.7,2,0.58,1,1,1,3,2,0.6,2,1,2,1,3,1.6828,4,1,1,2,
0.42,2,0.7,1,1,1,2,2,0.4,1,2,3,1,2,1.7663,4,1,1,1,
0.58,2,0.7,1,1,1,3,1,0.6,2,1,2,2,3,1.2164,4,1,1,2,
0.7,2,0.7,1,1,2,2,2,0.3,1,1,3,2,1,0.94967,4,1,1,1,
0.7,2,0.3,0,1,2,2,2,0.3,1,1,3,2,2,1.0164,4,1,0,1,
0.3,2,0.42,0,1,1,3,2,0.6,2,2,2,1,3,0.98313,4,1,0,2,
0.7,2,0.7,1,1,2,3,2,0.7,2,1,2,2,3,1.083,4,1,1,2,
0.42,2,0.3,1,1,2,3,1,0.7,2,2,2,2,4,0.84971,4,1,1,2,
0.58,2,0.3,1,1,2,3,1,0.7,2,1,2,2,4,0.68305,4,1,1,2,
0.3,2,0.42,0,1,1,2,1,0.4,1,2,3,2,1,0.78313,4,1,0,1,
0.42,2,0.58,1,1,2,3,1,0.7,2,2,2,1,3,1.2663,4,1,1,2,
0.58,2,0.58,1,1,2,2,1,0.3,1,1,3,1,1,1.0166,4,1,1,1,
0.7,3,0.3,1,1,2,2,2,0.3,1,1,3,2,1,1.2664,4,1,1,1,
0.58,3,0.42,1,1,2,2,1,0.3,1,1,3,1,1,0.65005,4,1,1,1,
0.3,3,0.7,0,1,2,2,2,0.3,1,2,3,2,1,0.64998,4,1,0,1,
0.7,3,0.42,1,1,1,2,1,0.4,1,1,3,2,1,1.1165,4,1,1,1,
0.3,3,0.58,1,1,2,3,2,0.7,2,2,2,1,3,0.9331,4,1,1,2,
0.58,3,0.3,1,1,1,2,2,0.4,1,1,3,1,1,1.7664,4,1,1,1,
0.3,3,0.42,0,1,1,2,1,0.4,1,2,3,2,1,0.74994,4,1,0,1,
0.3,3,0.58,0,1,2,2,1,0.3,1,2,3,2,1,0.86634,4,1,0,1,
0.3,3,0.42,1,1,2,3,2,0.7,2,2,2,1,4,1.3497,4,1,1,2,
0.3,3,0.42,1,1,1,3,2,0.6,2,2,2,1,4,1.5329,4,1,1,2,
0.7,3,0.58,1,1,1,3,2,0.6,2,1,2,1,3,1.8663,4,1,1,2,
0.3,3,0.3,1,1,1,3,2,0.6,2,2,2,2,4,1.2831,4,1,1,2,
0.42,3,0.7,1,1,1,2,2,0.4,1,2,3,1,2,1.3665,4,1,1,1,
0.58,3,0.7,0,1,2,2,2,0.3,1,1,3,1,2,0.71644,4,1,0,1,
0.58,3,0.3,1,1,1,2,2,0.4,1,1,3,1,1,0.93302,4,1,1,1,
0.42,3,0.58,0,1,1,3,1,0.6,2,2,2,1,2,0.81635,4,0,1,2,
0.3,3,0.42,1,1,1,2,1,0.4,1,2,3,2,2,1.383,4,1,1,1,
0.42,3,0.42,1,1,1,2,1,0.4,1,2,3,1,2,1.2664,4,1,1,1,
0.7,3,0.42,1,1,2,3,2,0.7,2,1,2,1,4,0.94979,4,1,1,2,
0.42,3,0.7,1,1,2,2,2,0.3,1,2,3,1,2,1.2997,4,1,1,1,
0.58,3,0.42,1,1,2,2,1,0.3,1,1,3,1,1,0.76645,4,1,1,1,
0.58,3,0.7,1,1,1,3,1,0.6,2,1,2,2,3,0.94971,4,1,1,2,
0.3,3,0.42,1,1,2,3,2,0.7,2,2,2,1,4,0.91661,4,1,1,2,
0.7,3,0.42,0,1,1,3,2,0.6,2,1,2,1,1,1.3163,4,0,1,2,
0.58,3,0.58,1,1,1,3,1,0.6,2,1,2,1,3,1.7164,4,1,1,2,
0.3,3,0.42,1,1,2,2,1,0.3,1,2,3,2,2,1.1996,4,1,1,1,
0.7,3,0.58,1,1,2,3,2,0.7,2,1,2,1,3,0.96631,4,1,1,2,
0.58,3,0.42,0,1,2,3,1,0.7,2,1,2,1,3,1.0663,4,1,0,2,
0.7,3,0.42,1,1,1,2,1,0.4,1,1,3,2,1,1.2498,4,1,1,1,
0.42,3,0.58,0,1,1,2,1,0.4,1,2,3,1,3,1.2663,4,0,1,1,
0.3,3,0.7,1,1,1,3,2,0.6,2,2,2,2,3,0.91647,4,1,1,2,
0.3,3,0.3,0,1,1,2,2,0.4,1,2,3,2,4,1.033,4,0,1,1,
0.42,3,0.7,1,1,2,3,1,0.7,2,2,2,2,3,0.76632,4,1,1,2,
0.58,3,0.58,1,1,2,2,1,0.3,1,1,3,1,1,0.78328,4,1,1,1,
0.42,3,0.3,0,1,2,2,2,0.3,1,2,3,1,1,0.79976,4,1,0,1,
0.58,3,0.3,1,1,1,3,1,0.6,2,1,2,2,4,1.0997,4,1,1,2,
0.58,3,0.42,0,1,1,3,1,0.6,2,1,2,1,3,0.96664,4,1,0,2,
0.3,3,0.42,1,1,2,2,1,0.3,1,2,3,2,2,1.1165,4,1,1,1,
0.58,3,0.7,1,1,1,2,2,0.4,1,1,3,1,1,1.0332,4,1,1,1,
0.7,3,0.3,1,1,1,3,2,0.6,2,1,2,2,4,1.7828,4,1,1,2,
0.42,3,0.3,1,1,1,3,1,0.6,2,2,2,2,4,0.89978,4,1,1,2,
0.3,3,0.7,0,1,1,2,2,0.4,1,2,3,2,1,1.1664,4,1,0,1,
0.7,3,0.3,1,1,2,2,2,0.3,1,1,3,2,1,1.3162,4,1,1,1,
0.42,3,0.3,1,1,2,3,1,0.7,2,2,2,2,4,0.9665,4,1,1,2,
0.3,3,0.58,1,1,2,2,1,0.3,1,2,3,2,2,1.283,4,1,1,1,
0.7,3,0.7,1,1,2,3,2,0.7,2,1,2,2,3,1.1497,4,1,1,2,
0.58,3,0.42,1,1,1,2,1,0.4,1,1,3,1,1,1.1998,4,1,1,1,
0.42,3,0.42,0,1,1,3,1,0.6,2,2,2,1,3,1.1164,4,1,0,2,
0.58,3,0.58,1,1,1,2,1,0.4,1,1,3,1,1,0.96638,4,1,1,1,
0.7,3,0.3,1,1,2,3,2,0.7,2,1,2,2,4,0.88334,4,1,1,2,
0.3,3,0.3,1,1,2,2,2,0.3,1,2,3,2,2,0.99983,4,1,1,1,
0.3,3,0.3,1,1,2,3,2,0.7,2,2,2,2,4,0.93331,4,1,1,2,
0.7,3,0.42,0,1,2,2,1,0.3,1,1,3,2,2,0.86639,4,1,0,1,
0.42,3,0.7,0,1,2,2,2,0.3,1,2,3,1,1,0.99984,4,1,0,1,
0.3,3,0.7,1,1,2,2,2,0.3,1,2,3,2,2,1.0498,4,1,1,1,
0.7,3,0.3,1,1,1,2,2,0.4,1,1,3,2,1,0.88324,4,1,1,1,
0.42,3,0.58,0,1,2,3,1,0.7,2,2,2,1,4,1.083,4,1,0,2,
0.42,3,0.3,0,1,2,2,2,0.3,1,2,3,1,1,1.4996,4,1,0,1,
0.58,3,0.42,0,1,1,3,1,0.6,2,1,2,1,3,0.9666,4,1,0,2,
0.7,3,0.7,1,1,2,2,2,0.3,1,1,3,2,1,0.73341,4,1,1,1,
0.58,3,0.42,0,1,2,3,1,0.7,2,1,2,1,3,1.3996,4,1,0,2,
0.42,3,0.3,1,1,2,3,1,0.7,2,2,2,2,4,0.64977,4,1,1,2,
0.42,3,0.58,0,1,1,3,1,0.6,2,2,2,1,1,1.033,4,0,0,2,
0.3,3,0.7,1,1,1,2,2,0.4,1,2,3,2,2,1.2832,4,1,1,1,
0.58,3,0.58,0,1,2,3,1,0.7,2,1,2,1,4,0.94969,4,1,0,2,
0.7,3,0.7,0,1,1,3,2,0.6,2,1,2,2,4,0.76652,4,1,0,2,
0.58,3,0.58,0,1,1,2,1,0.4,1,1,3,1,3,0.81651,4,0,1,1,
0.3,3,0.3,1,1,2,2,2,0.3,1,2,3,2,2,1.2997,4,1,1,1,
0.58,3,0.3,0,1,2,3,1,0.7,2,1,2,2,3,0.86634,4,1,0,2,
0.3,3,0.58,1,1,1,2,1,0.4,1,2,3,2,2,1.1499,4,1,1,1,
0.7,3,0.7,1,1,2,2,2,0.3,1,1,3,2,1,1.1164,4,1,1,1,
0.42,3,0.7,0,1,2,3,1,0.7,2,2,2,2,4,1.0997,4,1,0,2,
0.3,3,0.7,1,1,2,3,2,0.7,2,2,2,2,3,0.74984,4,1,1,2,
0.42,3,0.7,1,1,1,3,1,0.6,2,2,2,2,3,0.86648,4,1,1,2,
0.42,3,0.42,0,1,2,3,1,0.7,2,2,2,1,3,1.0664,4,1,0,2,
0.42,3,0.42,1,1,2,3,1,0.7,2,2,2,1,4,0.88322,4,1,1,2,
0.7,3,0.58,1,1,2,2,1,0.3,1,1,3,2,1,0.66635,4,1,1,1,
0.7,3,0.58,1,1,1,2,1,0.4,1,1,3,2,1,0.89974,4,1,1,1,
0.7,3,0.7,1,1,2,3,2,0.7,2,1,2,2,3,1.2663,4,1,1,2,
0.3,3,0.58,1,1,1,3,2,0.6,2,2,2,1,3,1.6164,4,1,1,2,
0.58,3,0.3,0,1,2,2,2,0.3,1,1,3,1,2,0.8164,4,1,0,1,
0.42,3,0.42,1,1,1,2,1,0.4,1,2,3,1,2,0.71636,4,1,1,1,
0.3,3,0.58,1,1,2,3,2,0.7,2,2,2,1,3,0.83315,4,1,1,2,
0.42,3,0.42,1,1,2,2,1,0.3,1,2,3,1,2,0.89997,4,1,1,1,
0.42,3,0.58,1,1,2,2,1,0.3,1,2,3,1,2,0.83308,4,1,1,1,
0.42,3,0.7,1,1,1,3,1,0.6,2,2,2,2,3,1.0998,4,1,1,2,
0.3,3,0.3,0,1,1,3,2,0.6,2,2,2,2,3,1.733,4,1,0,2,
0.58,3,0.3,1,1,1,3,1,0.6,2,1,2,2,4,0.74983,4,1,1,2,
0.58,3,0.7,1,1,2,3,1,0.7,2,1,2,2,3,0.79986,4,1,1,2,
0.58,3,0.7,0,1,1,2,2,0.4,1,1,3,1,2,1.2831,4,1,0,1,
0.42,3,0.42,1,1,1,3,1,0.6,2,2,2,1,4,1.2828,4,1,1,2,
0.58,3,0.3,1,1,2,3,1,0.7,2,1,2,2,4,0.6668,4,1,1,2,
0.7,3,0.42,1,1,2,2,1,0.3,1,1,3,2,1,1.1831,4,1,1,1,
0.3,3,0.58,1,1,1,2,1,0.4,1,2,3,2,2,1.1497,4,1,1,1,
0.3,3,0.7,1,1,2,3,2,0.7,2,2,2,2,3,0.98326,4,1,1,2,
0.58,3,0.42,0,1,1,2,1,0.4,1,1,3,1,2,1,4,1,0,1,
0.42,3,0.3,1,1,1,2,2,0.4,1,2,3,1,2,0.70001,4,1,1,1,
0.58,3,0.3,0,1,2,2,2,0.3,1,1,3,1,2,0.96627,4,1,0,1,
0.3,3,0.42,0,1,1,3,2,0.6,2,2,2,1,3,1.35,4,1,0,2,
0.7,3,0.58,1,1,1,2,1,0.4,1,1,3,2,1,1.1164,4,1,1,1,
0.58,3,0.58,1,1,2,3,1,0.7,2,1,2,1,3,1.1998,4,1,1,2,
0.7,3,0.3,1,1,2,3,2,0.7,2,1,2,2,4,0.59996,4,1,1,2,
0.7,3,0.7,1,1,1,2,2,0.4,1,1,3,2,1,1.2497,4,1,1,1,
0.58,3,0.7,1,1,1,3,1,0.6,2,1,2,2,3,0.96645,4,1,1,2,
0.3,3,0.7,0,1,1,3,2,0.6,2,2,2,2,1,1.0999,4,0,0,2,
0.42,3,0.58,0,1,2,2,1,0.3,1,2,3,1,1,1.0165,4,1,0,1,
0.42,3,0.58,0,1,1,2,1,0.4,1,2,3,1,3,1.0497,4,0,1,1,
0.7,3,0.3,1,1,1,2,2,0.4,1,1,3,2,1,1.0331,4,1,1,1,
0.7,3,0.58,1,1,2,2,1,0.3,1,1,3,2,1,0.76647,4,1,1,1,
0.3,3,0.58,1,1,1,3,2,0.6,2,2,2,1,3,1.2331,4,1,1,2,
0.42,3,0.58,1,1,2,3,1,0.7,2,2,2,1,3,1.0168,4,1,1,2,
0.42,3,0.42,0,1,2,2,1,0.3,1,2,3,1,1,1.2163,4,1,0,1,
0.42,3,0.3,0,1,1,2,2,0.4,1,2,3,1,1,1.6995,4,1,0,1,
0.58,3,0.58,1,1,1,3,1,0.6,2,1,2,1,3,1.5498,4,1,1,2,
0.7,3,0.42,0,1,2,3,2,0.7,2,1,2,1,3,0.98327,4,1,0,2,
0.7,3,0.58,1,1,2,3,2,0.7,2,1,2,1,3,0.93304,4,1,1,2,
0.7,3,0.58,1,1,1,3,2,0.6,2,1,2,1,3,0.84976,4,1,1,2,
0.58,3,0.7,1,1,2,3,1,0.7,2,1,2,2,3,1.1499,4,1,1,2,
0.3,3,0.3,0,1,1,2,2,0.4,1,2,3,2,1,1.3662,4,1,0,1,
0.42,3,0.7,0,1,1,2,2,0.4,1,2,3,1,1,1.033,4,1,0,1,
0.42,3,0.3,1,1,1,3,1,0.6,2,2,2,2,4,1.3496,4,1,1,2,
0.58,3,0.58,1,1,2,2,1,0.3,1,1,3,1,1,0.89982,4,1,1,1,
0.3,3,0.3,1,1,2,3,2,0.7,2,2,2,2,4,0.94973,4,1,1,2,
0.7,3,0.3,1,1,1,3,2,0.6,2,1,2,2,4,0.98324,4,1,1,2,
0.7,3,0.7,0,1,1,2,2,0.4,1,1,3,2,3,1.1165,4,0,1,1,
0.7,3,0.7,1,1,1,3,2,0.6,2,1,2,2,3,0.74973,4,1,1,2,
0.7,3,0.42,1,1,1,3,2,0.6,2,1,2,1,4,1.2496,4,1,1,2,
0.58,3,0.7,1,1,2,2,2,0.3,1,1,3,1,1,0.88341,4,1,1,1,
0.3,4,0.58,1,1,1,3,2,0.6,2,2,2,1,3,1.0663,4,1,1,2,
0.7,4,0.7,1,1,2,2,2,0.3,1,1,3,2,1,0.84984,4,1,1,1,
0.3,4,0.42,0,1,2,3,2,0.7,2,2,2,1,3,1.4498,4,1,0,2,
0.3,4,0.7,1,1,2,3,2,0.7,2,2,2,2,3,0.71654,4,1,1,2,
0.3,4,0.3,1,1,1,3,2,0.6,2,2,2,2,4,1.1332,4,1,1,2,
0.7,4,0.58,0,1,2,3,2,0.7,2,1,2,1,4,1.683,4,1,0,2,
0.58,4,0.3,0,1,1,3,1,0.6,2,1,2,2,3,0.83313,4,1,0,2,
0.42,4,0.42,1,1,1,3,1,0.6,2,2,2,1,4,0.71634,4,1,1,2,
0.7,4,0.42,0,1,1,2,1,0.4,1,1,3,2,3,0.79983,4,0,0,1,
0.42,4,0.58,1,1,2,3,1,0.7,2,2,2,1,3,0.76655,4,1,1,2,
0.42,4,0.58,0,1,1,2,1,0.4,1,2,3,1,1,1.0832,4,1,0,1,
0.7,4,0.42,1,1,2,2,1,0.3,1,1,3,2,1,0.6832,4,1,1,1,
0.42,4,0.7,1,1,2,3,1,0.7,2,2,2,2,3,0.66655,4,1,1,2,
0.58,4,0.7,1,1,1,2,2,0.4,1,1,3,1,1,1.2998,4,1,1,1,
0.58,4,0.42,1,1,2,2,1,0.3,1,1,3,1,1,0.74979,4,1,1,1,
0.58,4,0.3,1,1,2,2,2,0.3,1,1,3,1,1,0.68329,4,1,1,1,
0.7,4,0.7,1,1,2,3,2,0.7,2,1,2,2,3,0.71633,4,1,1,2,
0.7,4,0.7,1,1,2,2,2,0.3,1,1,3,2,1,0.84988,4,1,1,1,
0.42,4,0.7,0,1,1,2,2,0.4,1,2,3,1,1,1.433,4,1,0,1,
0.58,4,0.58,1,1,1,2,1,0.4,1,1,3,1,1,1.0665,4,1,1,1,
0.3,4,0.42,1,1,1,2,1,0.4,1,2,3,2,2,1.1499,4,1,1,1,
0.58,4,0.42,0,1,1,3,1,0.6,2,1,2,1,2,1.1998,4,0,0,2,
0.7,4,0.7,0,1,1,2,2,0.4,1,1,3,2,3,1.4664,4,0,1,1,
0.58,4,0.7,1,1,2,3,1,0.7,2,1,2,2,3,0.86646,4,1,1,2,
0.3,4,0.3,1,1,2,2,2,0.3,1,2,3,2,2,1.0499,4,1,1,1,
0.7,4,0.42,0,1,1,3,2,0.6,2,1,2,1,1,0.89974,4,0,1,2,
0.3,4,0.7,1,1,2,3,2,0.7,2,2,2,2,3,0.61642,4,1,1,2,
0.3,4,0.3,1,1,2,3,2,0.7,2,2,2,2,4,0.81649,4,1,1,2,
0.42,4,0.3,1,1,2,2,2,0.3,1,2,3,1,2,1.0331,4,1,1,1,
0.58,4,0.3,0,1,2,2,2,0.3,1,1,3,1,2,0.71645,4,1,0,1,
0.58,4,0.7,1,1,2,3,1,0.7,2,1,2,2,3,0.56642,4,1,1,2,
0.7,4,0.3,0,1,2,2,2,0.3,1,1,3,2,2,0.95005,4,1,0,1,
0.58,4,0.3,1,1,1,3,1,0.6,2,1,2,2,4,0.93297,4,1,1,2,
0.42,4,0.3,1,1,2,3,1,0.7,2,2,2,2,4,0.88316,4,1,1,2,
0.42,4,0.3,1,1,2,3,1,0.7,2,2,2,2,4,0.76656,4,1,1,2,
0.58,4,0.3,0,1,1,2,2,0.4,1,1,3,1,2,1.2496,4,1,0,1,
0.42,4,0.3,0,1,1,3,1,0.6,2,2,2,2,2,0.63309,4,0,1,2,
0.3,4,0.3,0,1,1,3,2,0.6,2,2,2,2,2,0.7163,4,0,1,2,
0.7,4,0.3,1,1,1,3,2,0.6,2,1,2,2,4,1.1998,4,1,1,2,
0.42,4,0.42,1,1,2,3,1,0.7,2,2,2,1,4,0.59971,4,1,1,2,
0.3,4,0.58,1,1,1,2,1,0.4,1,2,3,2,2,1.0332,4,1,1,1,
0.3,4,0.3,1,1,1,2,2,0.4,1,2,3,2,2,0.61653,4,1,1,1,
0.7,4,0.3,0,1,1,2,2,0.4,1,1,3,2,2,0.66656,4,1,0,1,
0.42,4,0.42,0,1,2,2,1,0.3,1,2,3,1,1,0.86649,4,1,0,1,
0.7,4,0.3,1,1,2,3,2,0.7,2,1,2,2,4,0.99973,4,1,1,2,
0.58,4,0.42,0,1,2,3,1,0.7,2,1,2,1,3,0.9998,4,1,0,2,
0.3,4,0.7,0,1,1,3,2,0.6,2,2,2,2,2,0.83311,4,0,1,2,
0.7,4,0.3,1,1,1,2,2,0.4,1,1,3,2,1,1.1164,4,1,1,1,
0.3,4,0.3,1,1,2,2,2,0.3,1,2,3,2,2,0.79966,4,1,1,1,
0.58,4,0.7,0,1,2,2,2,0.3,1,1,3,1,2,0.73311,4,1,0,1,
0.42,4,0.42,1,1,1,3,1,0.6,2,2,2,1,4,0.76666,4,1,1,2,
0.58,4,0.58,1,1,2,3,1,0.7,2,1,2,1,3,1.1497,4,1,1,2,
0.3,4,0.42,0,1,1,3,2,0.6,2,2,2,1,3,0.89962,4,1,0,2,
0.7,4,0.42,0,1,1,3,2,0.6,2,1,2,1,3,0.98309,4,1,0,2,
0.3,4,0.42,1,1,2,2,1,0.3,1,2,3,2,2,1.1163,4,1,1,1,
0.58,4,0.58,1,1,1,3,1,0.6,2,1,2,1,3,0.91631,4,1,1,2,
0.7,4,0.7,1,1,1,2,2,0.4,1,1,3,2,1,1.4162,4,1,1,1,
0.58,4,0.42,1,1,2,2,1,0.3,1,1,3,1,1,0.61656,4,1,1,1,
0.58,4,0.42,0,1,1,2,1,0.4,1,1,3,1,3,0.81646,4,0,0,1,
0.3,4,0.42,0,1,1,2,1,0.4,1,2,3,2,1,1.0829,4,1,0,1,
0.58,4,0.3,0,1,2,3,1,0.7,2,1,2,2,3,0.69974,4,1,0,2,
0.42,4,0.7,0,1,1,3,1,0.6,2,2,2,2,4,0.81651,4,1,0,2,
0.58,4,0.7,1,1,1,3,1,0.6,2,1,2,2,3,0.91646,4,1,1,2,
0.7,4,0.42,1,1,2,2,1,0.3,1,1,3,2,1,0.88325,4,1,1,1,
0.42,4,0.7,0,1,2,2,2,0.3,1,2,3,1,1,0.68313,4,1,0,1,
0.7,4,0.7,1,1,1,3,2,0.6,2,1,2,2,3,1.2829,4,1,1,2,
0.42,4,0.42,1,1,2,2,1,0.3,1,2,3,1,2,1.2163,4,1,1,1,
0.42,4,0.42,1,1,2,3,1,0.7,2,2,2,1,4,0.84975,4,1,1,2,
0.3,4,0.58,1,1,1,3,2,0.6,2,2,2,1,3,1.0331,4,1,1,2,
0.3,4,0.7,1,1,1,2,2,0.4,1,2,3,2,2,0.8332,4,1,1,1,
0.58,4,0.7,1,1,2,2,2,0.3,1,1,3,1,1,0.8498,4,1,1,1,
0.3,4,0.58,1,1,2,2,1,0.3,1,2,3,2,2,0.83328,4,1,1,1,
0.7,4,0.42,0,1,1,2,1,0.4,1,1,3,2,3,1.7495,4,0,0,1,
0.42,4,0.3,0,1,1,2,2,0.4,1,2,3,1,4,1.6829,4,0,1,1,
0.7,4,0.58,1,1,2,2,1,0.3,1,1,3,2,1,0.94972,4,1,1,1,
0.42,4,0.58,1,1,1,3,1,0.6,2,2,2,1,3,0.71645,4,1,1,2,
0.3,4,0.58,1,1,1,2,1,0.4,1,2,3,2,2,1.133,4,1,1,1,
0.42,4,0.58,1,1,2,2,1,0.3,1,2,3,1,2,0.7497,4,1,1,1,
0.58,4,0.58,1,1,1,3,1,0.6,2,1,2,1,3,0.78315,4,1,1,2,
0.42,4,0.58,0,1,2,2,1,0.3,1,2,3,1,1,1.4328,4,1,0,1,
0.3,4,0.7,1,1,2,2,2,0.3,1,2,3,2,2,1.0498,4,1,1,1,
0.7,4,0.42,0,1,2,3,2,0.7,2,1,2,1,3,1.2833,4,1,0,2,
0.58,4,0.3,1,1,2,3,1,0.7,2,1,2,2,4,0.61656,4,1,1,2,
0.3,4,0.3,1,1,1,2,2,0.4,1,2,3,2,2,1.2665,4,1,1,1,
0.7,4,0.58,1,1,2,3,2,0.7,2,1,2,1,3,0.94964,4,1,1,2,
0.42,4,0.3,1,1,1,3,1,0.6,2,2,2,2,4,0.81663,4,1,1,2,
0.3,4,0.58,1,1,2,3,2,0.7,2,2,2,1,3,0.73339,4,1,1,2,
0.3,4,0.42,0,1,1,3,2,0.6,2,2,2,1,3,0.71653,4,1,0,2,
0.3,4,0.58,0,1,2,3,2,0.7,2,2,2,1,4,1.1662,4,1,0,2,
0.3,4,0.7,1,1,1,3,2,0.6,2,2,2,2,3,0.66653,4,1,1,2,
0.42,4,0.7,1,1,1,3,1,0.6,2,2,2,2,3,0.96645,4,1,1,2,
0.42,4,0.7,0,1,1,2,2,0.4,1,2,3,1,1,1.3164,4,1,0,1,
0.3,4,0.7,0,1,2,2,2,0.3,1,2,3,2,1,0.71656,4,1,0,1,
0.7,4,0.58,1,1,1,2,1,0.4,1,1,3,2,1,0.63305,4,1,1,1,
0.3,4,0.3,1,1,2,3,2,0.7,2,2,2,2,4,0.79977,4,1,1,2,
0.42,4,0.58,1,1,2,3,1,0.7,2,2,2,1,3,0.89981,4,1,1,2,
0.7,4,0.7,1,1,1,3,2,0.6,2,1,2,2,3,1.0497,4,1,1,2,
0.7,4,0.7,0,1,2,3,2,0.7,2,1,2,2,4,0.93302,4,1,0,2,
0.58,4,0.7,1,1,1,3,1,0.6,2,1,2,2,3,1.2499,4,1,1,2,
0.58,4,0.42,0,1,1,2,1,0.4,1,1,3,1,4,0.89981,4,0,1,1,
