,anglePer,blockN,colorPer,correct,highDim,highDimCoh,irrDim,irrDimCoh,lineCoh,lineDir,angleOption,lowDim,lowDimCoh,response,rxtime,subj,isHighCorrect,isLowCorrect,lineOption,Unnamed: 19,rt,stim,subj_idx,cond,cond2
13091,0.7,3,0.42,1,1,2,3,2,0.7,2,1,2,1,3,2.6934,26,1,1,2,,2.6934,12,25,221,21
13092,0.58,3,0.58,1,1,2,2,1,0.3,1,1,3,1,3,3.5081,26,1,1,1,,3.5081,13,25,211,21
13093,0.42,3,0.7,1,1,2,2,2,0.3,1,2,3,1,3,1.5130000000000001,26,1,1,1,,1.5130000000000001,13,25,221,21
13094,0.3,3,0.7,1,1,2,3,2,0.7,2,2,2,2,3,1.064,26,1,1,2,,1.064,12,25,222,22
13095,0.42,3,0.42,1,1,2,2,1,0.3,1,2,3,1,3,1.6628,26,1,1,1,,1.6628,13,25,211,21
13096,0.42,3,0.3,1,1,2,3,1,0.7,2,2,2,2,3,1.5795,26,1,1,2,,1.5795,12,25,212,22
13097,0.7,3,0.3,1,1,1,3,2,0.6,2,1,2,2,3,1.38,26,1,1,2,,1.38,12,25,122,12
13098,0.7,3,0.7,1,1,1,3,2,0.6,2,1,2,2,3,0.84804,26,1,1,2,,0.84804,12,25,122,12
13099,0.3,3,0.7,1,1,1,3,2,0.6,2,2,2,2,3,1.0808,26,1,1,2,,1.0808,12,25,122,12
13100,0.7,3,0.3,1,1,2,3,2,0.7,2,1,2,2,3,0.8814299999999999,26,1,1,2,,0.8814299999999999,12,25,222,22
13101,0.58,4,0.3,0,1,1,2,2,0.4,1,1,3,1,2,3.6079,26,1,0,1,,3.6079,13,25,121,11
13102,0.42,4,0.58,1,1,2,3,1,0.7,2,2,2,1,3,1.646,26,1,1,2,,1.646,12,25,211,21
13103,0.3,4,0.58,1,1,1,2,1,0.4,1,2,3,2,3,1.4633,26,1,1,1,,1.4633,13,25,112,12
13104,0.42,4,0.58,1,1,2,3,1,0.7,2,2,2,1,3,2.1115,26,1,1,2,,2.1115,12,25,211,21
13105,0.3,4,0.42,1,1,2,2,1,0.3,1,2,3,2,3,1.3635,26,1,1,1,,1.3635,13,25,212,22
13106,0.58,4,0.3,1,1,1,3,1,0.6,2,1,2,2,3,1.2469,26,1,1,2,,1.2469,12,25,112,12
13107,0.3,4,0.58,1,1,1,3,2,0.6,2,2,2,1,3,1.3968,26,1,1,2,,1.3968,12,25,121,11
13108,0.7,4,0.7,1,1,2,3,2,0.7,2,1,2,2,3,1.5630000000000002,26,1,1,2,,1.5630000000000002,12,25,222,22
13109,0.3,4,0.58,1,1,1,2,1,0.4,1,2,3,2,3,1.5963,26,1,1,1,,1.5963,13,25,112,12
13110,0.7,4,0.3,1,1,1,3,2,0.6,2,1,2,2,3,0.9810200000000001,26,1,1,2,,0.9810200000000001,12,25,122,12
13111,0.3,4,0.42,1,1,1,2,1,0.4,1,2,3,2,3,3.5413,26,1,1,1,,3.5413,13,25,112,12
13112,0.58,4,0.3,1,1,1,3,1,0.6,2,1,2,2,3,4.4891,26,1,1,2,,4.4891,12,25,112,12
13113,0.42,4,0.42,0,1,1,3,1,0.6,2,2,2,1,1,1.4298,26,0,1,2,,1.4298,12,25,111,11
13114,0.3,4,0.3,1,1,2,2,2,0.3,1,2,3,2,3,1.7293,26,1,1,1,,1.7293,13,25,222,22
13115,0.58,4,0.58,1,1,1,2,1,0.4,1,1,3,1,3,1.9454,26,1,1,1,,1.9454,13,25,111,11
13116,0.42,4,0.42,1,1,2,2,1,0.3,1,2,3,1,3,1.8956,26,1,1,1,,1.8956,13,25,211,21
13117,0.42,4,0.58,0,1,1,2,1,0.4,1,2,3,1,2,1.38,26,1,0,1,,1.38,13,25,111,11
13118,0.58,4,0.58,1,1,2,2,1,0.3,1,1,3,1,3,1.1808,26,1,1,1,,1.1808,13,25,211,21
13119,0.42,4,0.3,1,1,1,2,2,0.4,1,2,3,1,3,1.646,26,1,1,1,,1.646,13,25,121,11
13120,0.42,4,0.7,1,1,2,2,2,0.3,1,2,3,1,3,4.0235,26,1,1,1,,4.0235,13,25,221,21
13121,0.58,4,0.58,1,1,1,3,1,0.6,2,1,2,1,3,3.3086,26,1,1,2,,3.3086,12,25,111,11
13122,0.58,4,0.58,1,1,2,3,1,0.7,2,1,2,1,3,2.0782,26,1,1,2,,2.0782,12,25,211,21
13123,0.7,4,0.7,1,1,2,2,2,0.3,1,1,3,2,3,1.2304,26,1,1,1,,1.2304,13,25,222,22
13124,0.3,4,0.42,1,1,2,3,2,0.7,2,2,2,1,3,3.1423,26,1,1,2,,3.1423,12,25,221,21
13125,0.7,4,0.42,0,1,1,3,2,0.6,2,1,2,1,1,4.3394,26,0,1,2,,4.3394,12,25,121,11
13126,0.58,4,0.42,1,1,2,3,1,0.7,2,1,2,1,3,1.3134,26,1,1,2,,1.3134,12,25,211,21
13127,0.58,4,0.7,1,1,2,3,1,0.7,2,1,2,2,3,0.94781,26,1,1,2,,0.94781,12,25,212,22
13128,0.3,4,0.7,1,1,2,3,2,0.7,2,2,2,2,3,0.9809700000000001,26,1,1,2,,0.9809700000000001,12,25,222,22
13129,0.7,4,0.7,1,1,2,3,2,0.7,2,1,2,2,3,1.2135,26,1,1,2,,1.2135,12,25,222,22
13130,0.58,4,0.7,1,1,1,3,1,0.6,2,1,2,2,3,2.7765,26,1,1,2,,2.7765,12,25,112,12
13131,0.7,4,0.42,1,1,1,2,1,0.4,1,1,3,2,3,1.3301,26,1,1,1,,1.3301,13,25,112,12
13132,0.3,4,0.42,1,1,1,3,2,0.6,2,2,2,1,3,2.9265,26,1,1,2,,2.9265,12,25,121,11
13133,0.58,4,0.7,1,1,1,2,2,0.4,1,1,3,1,3,1.4797,26,1,1,1,,1.4797,13,25,121,11
13134,0.7,4,0.7,1,1,1,2,2,0.4,1,1,3,2,3,3.4915,26,1,1,1,,3.4915,13,25,122,12
13135,0.58,4,0.7,1,1,2,3,1,0.7,2,1,2,2,3,1.5959999999999999,26,1,1,2,,1.5959999999999999,12,25,212,22
13136,0.7,4,0.3,1,1,2,2,2,0.3,1,1,3,2,3,1.1637,26,1,1,1,,1.1637,13,25,222,22
13137,0.42,4,0.42,1,1,1,3,1,0.6,2,2,2,1,3,2.0117,26,1,1,2,,2.0117,12,25,111,11
13138,0.58,4,0.42,1,1,1,3,1,0.6,2,1,2,1,3,1.114,26,1,1,2,,1.114,12,25,111,11
13139,0.7,4,0.42,1,1,1,3,2,0.6,2,1,2,1,3,1.5961,26,1,1,2,,1.5961,12,25,121,11
13140,0.58,4,0.58,1,1,2,3,1,0.7,2,1,2,1,3,1.1639,26,1,1,2,,1.1639,12,25,211,21
13141,0.3,4,0.7,1,1,1,3,2,0.6,2,2,2,2,3,2.7765,26,1,1,2,,2.7765,12,25,122,12
13142,0.42,4,0.42,1,1,1,2,1,0.4,1,2,3,1,3,5.5363,26,1,1,1,,5.5363,13,25,111,11
13143,0.7,4,0.58,1,1,1,2,1,0.4,1,1,3,2,3,1.0641,26,1,1,1,,1.0641,13,25,112,12
13144,0.58,4,0.58,1,1,1,3,1,0.6,2,1,2,1,3,2.0949,26,1,1,2,,2.0949,12,25,111,11
13145,0.7,4,0.7,1,1,2,2,2,0.3,1,1,3,2,3,1.0309,26,1,1,1,,1.0309,13,25,222,22
13146,0.3,4,0.42,1,1,1,2,1,0.4,1,2,3,2,3,1.4298,26,1,1,1,,1.4298,13,25,112,12
13147,0.3,4,0.42,1,1,2,2,1,0.3,1,2,3,2,3,1.114,26,1,1,1,,1.114,13,25,212,22
13148,0.58,4,0.3,1,1,1,2,2,0.4,1,1,3,1,3,1.2805,26,1,1,1,,1.2805,13,25,121,11
13149,0.3,4,0.58,1,1,2,2,1,0.3,1,2,3,2,3,1.4964,26,1,1,1,,1.4964,13,25,212,22
13150,0.3,4,0.3,1,1,1,3,2,0.6,2,2,2,2,3,2.1615,26,1,1,2,,2.1615,12,25,122,12
13151,0.42,4,0.3,1,1,1,3,1,0.6,2,2,2,2,3,1.9951,26,1,1,2,,1.9951,12,25,112,12
13152,0.42,4,0.58,1,1,1,3,1,0.6,2,2,2,1,3,1.1141,26,1,1,2,,1.1141,12,25,111,11
13153,0.58,4,0.7,1,1,1,2,2,0.4,1,1,3,1,3,1.7625,26,1,1,1,,1.7625,13,25,121,11
13154,0.42,4,0.3,1,1,2,3,1,0.7,2,2,2,2,3,0.98093,26,1,1,2,,0.98093,12,25,212,22
13155,0.58,4,0.42,1,1,2,3,1,0.7,2,1,2,1,3,1.9286,26,1,1,2,,1.9286,12,25,211,21
13156,0.7,4,0.3,1,1,1,2,2,0.4,1,1,3,2,3,3.1922,26,1,1,1,,3.1922,13,25,122,12
13157,0.58,4,0.3,1,1,2,3,1,0.7,2,1,2,2,3,1.6958,26,1,1,2,,1.6958,12,25,212,22
13158,0.7,4,0.58,1,1,1,3,2,0.6,2,1,2,1,3,1.3965,26,1,1,2,,1.3965,12,25,121,11
13159,0.3,4,0.42,1,1,1,3,2,0.6,2,2,2,1,3,2.2445,26,1,1,2,,2.2445,12,25,121,11
13160,0.7,4,0.58,1,1,2,3,2,0.7,2,1,2,1,3,1.38,26,1,1,2,,1.38,12,25,221,21
13161,0.7,4,0.7,1,1,1,2,2,0.4,1,1,3,2,3,1.8954,26,1,1,1,,1.8954,13,25,122,12
13162,0.3,4,0.3,1,1,1,2,2,0.4,1,2,3,2,3,3.3421,26,1,1,1,,3.3421,13,25,122,12
13163,0.58,4,0.7,1,1,1,3,1,0.6,2,1,2,2,3,5.3035,26,1,1,2,,5.3035,12,25,112,12
13164,0.7,4,0.58,1,1,1,3,2,0.6,2,1,2,1,3,1.1307,26,1,1,2,,1.1307,12,25,121,11
13165,0.58,4,0.3,1,1,2,3,1,0.7,2,1,2,2,3,1.1473,26,1,1,2,,1.1473,12,25,212,22
13166,0.58,4,0.42,1,1,1,3,1,0.6,2,1,2,1,3,1.1805,26,1,1,2,,1.1805,12,25,111,11
13167,0.42,4,0.7,1,1,1,3,1,0.6,2,2,2,2,3,0.9644799999999999,26,1,1,2,,0.9644799999999999,12,25,112,12
13168,0.58,4,0.7,1,1,2,2,2,0.3,1,1,3,1,3,1.2137,26,1,1,1,,1.2137,13,25,221,21
13169,0.58,4,0.3,1,1,2,2,2,0.3,1,1,3,1,3,1.2636,26,1,1,1,,1.2636,13,25,221,21
13170,0.7,4,0.7,1,1,1,3,2,0.6,2,1,2,2,3,2.7933,26,1,1,2,,2.7933,12,25,122,12
13171,0.42,4,0.7,1,1,1,3,1,0.6,2,2,2,2,3,1.0974,26,1,1,2,,1.0974,12,25,112,12
13172,0.58,4,0.7,1,1,2,2,2,0.3,1,1,3,1,3,1.1141,26,1,1,1,,1.1141,13,25,221,21
13173,0.58,4,0.58,1,1,2,2,1,0.3,1,1,3,1,3,0.93134,26,1,1,1,,0.93134,13,25,211,21
13174,0.42,4,0.7,1,1,2,2,2,0.3,1,2,3,1,3,1.9784,26,1,1,1,,1.9784,13,25,221,21
13175,0.3,4,0.42,1,1,2,3,2,0.7,2,2,2,1,3,1.1640000000000001,26,1,1,2,,1.1640000000000001,12,25,221,21
13176,0.3,4,0.3,1,1,2,3,2,0.7,2,2,2,2,3,0.81486,26,1,1,2,,0.81486,12,25,222,22
13177,0.42,4,0.3,1,1,1,3,1,0.6,2,2,2,2,3,1.0308,26,1,1,2,,1.0308,12,25,112,12
13178,0.7,4,0.3,1,1,2,3,2,0.7,2,1,2,2,3,1.1304,26,1,1,2,,1.1304,12,25,222,22
13179,0.42,4,0.58,1,1,1,2,1,0.4,1,2,3,1,3,4.2062,26,1,1,1,,4.2062,13,25,111,11
13180,0.7,4,0.42,1,1,2,2,1,0.3,1,1,3,2,3,1.1472,26,1,1,1,,1.1472,13,25,212,22
13181,0.58,4,0.42,1,1,1,2,1,0.4,1,1,3,1,3,1.6627,26,1,1,1,,1.6627,13,25,111,11
13182,0.7,4,0.3,1,1,1,2,2,0.4,1,1,3,2,3,1.1804,26,1,1,1,,1.1804,13,25,122,12
13183,0.42,4,0.58,1,1,2,2,1,0.3,1,2,3,1,3,1.4964,26,1,1,1,,1.4964,13,25,211,21
13184,0.42,4,0.42,1,1,2,3,1,0.7,2,2,2,1,3,3.3418,26,1,1,2,,3.3418,12,25,211,21
13185,0.58,4,0.58,0,1,1,2,1,0.4,1,1,3,1,0,1.7458,26,0,0,1,,1.7458,13,25,111,11
13186,0.3,4,0.7,1,1,2,2,2,0.3,1,2,3,2,3,1.1473,26,1,1,1,,1.1473,13,25,222,22
13187,0.42,4,0.42,1,1,2,2,1,0.3,1,2,3,1,3,1.9119,26,1,1,1,,1.9119,13,25,211,21
13188,0.42,4,0.3,1,1,2,2,2,0.3,1,2,3,1,3,1.7293,26,1,1,1,,1.7293,13,25,221,21
13189,0.42,4,0.3,1,1,2,3,1,0.7,2,2,2,2,3,1.0644,26,1,1,2,,1.0644,12,25,212,22
13190,0.3,4,0.58,1,1,2,2,1,0.3,1,2,3,2,3,1.5962,26,1,1,1,,1.5962,13,25,212,22
13191,0.3,4,0.7,1,1,1,2,2,0.4,1,2,3,2,3,1.247,26,1,1,1,,1.247,13,25,122,12
13192,0.58,4,0.42,1,1,1,2,1,0.4,1,1,3,1,3,2.2611,26,1,1,1,,2.2611,13,25,111,11
13193,0.3,4,0.58,1,1,2,3,2,0.7,2,2,2,1,3,1.3803,26,1,1,2,,1.3803,12,25,221,21
13194,0.7,4,0.7,1,1,1,3,2,0.6,2,1,2,2,3,1.1307,26,1,1,2,,1.1307,12,25,122,12
13195,0.7,4,0.3,1,1,2,2,2,0.3,1,1,3,2,3,1.0808,26,1,1,1,,1.0808,13,25,222,22
13196,0.42,4,0.3,1,1,1,2,2,0.4,1,2,3,1,3,0.93124,26,1,1,1,,0.93124,13,25,121,11
13197,0.42,4,0.3,0,1,2,2,2,0.3,1,2,3,1,1,3.3253,26,0,1,1,,3.3253,13,25,221,21
13198,0.42,4,0.7,1,1,2,3,1,0.7,2,2,2,2,3,1.0309,26,1,1,2,,1.0309,12,25,212,22
13199,0.42,4,0.58,1,1,1,3,1,0.6,2,2,2,1,3,2.2445,26,1,1,2,,2.2445,12,25,111,11
13200,0.7,4,0.3,1,1,2,3,2,0.7,2,1,2,2,3,0.89779,26,1,1,2,,0.89779,12,25,222,22
13201,0.42,4,0.7,1,1,1,2,2,0.4,1,2,3,1,3,1.7624,26,1,1,1,,1.7624,13,25,121,11
13202,0.7,4,0.58,1,1,2,2,1,0.3,1,1,3,2,3,2.0119,26,1,1,1,,2.0119,13,25,212,22
13203,0.7,4,0.42,1,1,2,2,1,0.3,1,1,3,2,3,1.2637,26,1,1,1,,1.2637,13,25,212,22
13204,0.7,4,0.42,0,1,2,3,2,0.7,2,1,2,1,0,3.2588,26,0,0,2,,3.2588,12,25,221,21
13205,0.3,4,0.7,1,1,2,3,2,0.7,2,2,2,2,3,1.0309,26,1,1,2,,1.0309,12,25,222,22
13206,0.3,4,0.7,1,1,2,2,2,0.3,1,2,3,2,3,0.91465,26,1,1,1,,0.91465,13,25,222,22
13207,0.42,4,0.42,1,1,2,3,1,0.7,2,2,2,1,3,1.0973,26,1,1,2,,1.0973,12,25,211,21
13208,0.7,4,0.42,1,1,1,2,1,0.4,1,1,3,2,3,2.6767,26,1,1,1,,2.6767,13,25,112,12
13209,0.58,4,0.42,1,1,2,2,1,0.3,1,1,3,1,3,1.5131,26,1,1,1,,1.5131,13,25,211,21
13210,0.3,4,0.7,1,1,1,2,2,0.4,1,2,3,2,3,1.8953,26,1,1,1,,1.8953,13,25,122,12
13211,0.42,4,0.7,1,1,1,2,2,0.4,1,2,3,1,3,2.1117,26,1,1,1,,2.1117,13,25,121,11
13212,0.3,4,0.3,1,1,2,2,2,0.3,1,2,3,2,3,1.1308,26,1,1,1,,1.1308,13,25,222,22
13213,0.7,4,0.3,1,1,1,3,2,0.6,2,1,2,2,3,1.3801,26,1,1,2,,1.3801,12,25,122,12
13214,0.7,4,0.42,1,1,2,3,2,0.7,2,1,2,1,3,1.0643,26,1,1,2,,1.0643,12,25,221,21
13215,0.42,4,0.42,1,1,1,2,1,0.4,1,2,3,1,3,3.1423,26,1,1,1,,3.1423,13,25,111,11
13216,0.3,4,0.58,1,1,1,3,2,0.6,2,2,2,1,3,1.6293,26,1,1,2,,1.6293,12,25,121,11
13217,0.7,4,0.58,1,1,2,3,2,0.7,2,1,2,1,3,1.0975,26,1,1,2,,1.0975,12,25,221,21
13218,0.42,4,0.7,1,1,2,3,1,0.7,2,2,2,2,3,0.9145399999999999,26,1,1,2,,0.9145399999999999,12,25,212,22
13219,0.3,4,0.3,1,1,1,3,2,0.6,2,2,2,2,3,1.0142,26,1,1,2,,1.0142,12,25,122,12
13220,0.42,4,0.58,1,1,2,2,1,0.3,1,2,3,1,3,1.7457,26,1,1,1,,1.7457,13,25,211,21
13221,0.3,4,0.7,1,1,1,3,2,0.6,2,2,2,2,3,1.2636,26,1,1,2,,1.2636,12,25,122,12
13222,0.58,4,0.3,0,1,2,2,2,0.3,1,1,3,1,1,1.9287,26,0,1,1,,1.9287,13,25,221,21
13223,0.7,4,0.58,1,1,1,2,1,0.4,1,1,3,2,3,4.356,26,1,1,1,,4.356,13,25,112,12
13224,0.3,4,0.3,1,1,2,3,2,0.7,2,2,2,2,3,1.4632,26,1,1,2,,1.4632,12,25,222,22
13225,0.3,4,0.3,1,1,1,2,2,0.4,1,2,3,2,3,1.6127,26,1,1,1,,1.6127,13,25,122,12
13226,0.3,4,0.58,1,1,2,3,2,0.7,2,2,2,1,3,1.0476,26,1,1,2,,1.0476,12,25,221,21
13227,0.7,4,0.58,1,1,2,2,1,0.3,1,1,3,2,3,1.0309,26,1,1,1,,1.0309,13,25,212,22
13228,0.58,4,0.42,0,1,2,2,1,0.3,1,1,3,1,2,2.2943,26,1,0,1,,2.2943,13,25,211,21
13229,0.58,1,0.7,0,2,2,1,1,0.4,1,1,3,1,1,2.2281,27,0,1,1,,2.2281,23,26,211,21
13230,0.7,1,0.42,1,2,1,3,2,0.6,2,1,1,1,3,1.2969,27,1,1,2,,1.2969,21,26,121,11
13231,0.3,1,0.42,1,2,1,3,2,0.4,1,2,1,1,3,1.2137,27,1,1,1,,1.2137,21,26,121,11
13232,0.58,1,0.7,1,2,2,1,1,0.6,2,1,3,1,3,0.9311299999999999,27,1,1,2,,0.9311299999999999,23,26,211,21
13233,0.7,1,0.42,0,2,1,3,2,0.4,1,1,1,1,0,1.1639,27,0,0,1,,1.1639,21,26,121,11
13234,0.7,1,0.3,0,2,2,3,2,0.3,1,1,1,2,2,2.4774,27,1,0,1,,2.4774,21,26,222,22
13235,0.7,1,0.58,1,2,1,1,2,0.3,1,1,3,2,3,1.0807,27,1,1,1,,1.0807,23,26,122,12
13236,0.42,1,0.42,1,2,1,3,1,0.4,1,2,1,1,3,1.3966,27,1,1,1,,1.3966,21,26,111,11
13237,0.3,1,0.42,1,2,1,3,2,0.7,2,2,1,2,3,1.2137,27,1,1,2,,1.2137,21,26,122,12
13238,0.3,1,0.58,0,2,1,1,1,0.4,1,2,3,2,0,0.68176,27,0,0,1,,0.68176,23,26,112,12
13239,0.42,1,0.42,1,2,1,3,1,0.4,1,2,1,1,3,1.5464,27,1,1,1,,1.5464,21,26,111,11
13240,0.7,1,0.7,1,2,2,1,1,0.4,1,1,3,2,3,0.7981600000000001,27,1,1,1,,0.7981600000000001,23,26,212,22
13241,0.7,1,0.3,1,2,2,3,2,0.7,2,1,1,2,3,0.96449,27,1,1,2,,0.96449,21,26,222,22
13242,0.58,1,0.42,1,2,1,3,1,0.3,1,1,1,2,3,1.5795,27,1,1,1,,1.5795,21,26,112,12
13243,0.3,1,0.3,0,2,2,3,2,0.7,2,2,1,2,0,1.9786,27,0,0,2,,1.9786,21,26,222,22
13244,0.3,1,0.42,1,2,1,3,2,0.6,2,2,1,1,3,1.8123,27,1,1,2,,1.8123,21,26,121,11
13245,0.7,1,0.7,1,2,2,1,2,0.3,1,1,3,2,3,0.78138,27,1,1,1,,0.78138,23,26,222,22
13246,0.58,1,0.58,1,2,1,1,1,0.6,2,1,3,1,3,0.7148899999999999,27,1,1,2,,0.7148899999999999,23,26,111,11
13247,0.42,1,0.3,1,2,2,3,1,0.7,2,2,1,2,3,2.1614,27,1,1,2,,2.1614,21,26,212,22
13248,0.58,1,0.3,1,2,2,3,1,0.3,1,1,1,2,3,1.2474,27,1,1,1,,1.2474,21,26,212,22
13249,0.42,1,0.42,0,2,1,3,1,0.7,2,2,1,2,2,1.1473,27,1,0,2,,1.1473,21,26,112,12
13250,0.3,1,0.7,0,2,2,1,2,0.3,1,2,3,2,1,0.7317100000000001,27,0,1,1,,0.7317100000000001,23,26,222,22
13251,0.58,1,0.42,0,2,1,3,1,0.4,1,1,1,1,2,1.1471,27,1,0,1,,1.1471,21,26,111,11
13252,0.7,1,0.58,1,2,1,1,2,0.7,2,1,3,2,3,0.93109,27,1,1,2,,0.93109,23,26,122,12
13253,0.42,1,0.58,0,2,1,1,1,0.6,2,2,3,1,2,1.5464,27,1,0,2,,1.5464,23,26,111,11
13254,0.42,1,0.7,0,2,2,1,2,0.3,1,2,3,1,2,1.2139,27,1,0,1,,1.2139,23,26,221,21
13255,0.3,1,0.3,1,2,2,3,2,0.4,1,2,1,1,3,1.0474,27,1,1,1,,1.0474,21,26,221,21
13256,0.7,1,0.58,1,2,1,1,1,0.6,2,1,3,2,3,0.9144200000000001,27,1,1,2,,0.9144200000000001,23,26,112,12
13257,0.42,1,0.42,1,2,1,3,1,0.6,2,2,1,1,3,1.6293,27,1,1,2,,1.6293,21,26,111,11
13258,0.3,1,0.3,1,2,2,3,2,0.7,2,2,1,2,3,2.3609999999999998,27,1,1,2,,2.3609999999999998,21,26,222,22
13259,0.7,1,0.58,1,2,1,1,1,0.4,1,1,3,2,3,1.1971,27,1,1,1,,1.1971,23,26,112,12
13260,0.3,1,0.7,1,2,2,1,1,0.4,1,2,3,2,3,0.88126,27,1,1,1,,0.88126,23,26,212,22
13261,0.7,1,0.7,1,2,2,1,2,0.7,2,1,3,2,3,0.94789,27,1,1,2,,0.94789,23,26,222,22
13262,0.58,1,0.58,0,2,1,1,2,0.3,1,1,3,1,2,2.5108,27,1,0,1,,2.5108,23,26,121,11
13263,0.7,1,0.58,0,2,1,1,1,0.4,1,1,3,2,1,2.0284,27,0,1,1,,2.0284,23,26,112,12
13264,0.3,1,0.42,1,2,1,3,2,0.6,2,2,1,1,3,1.6961,27,1,1,2,,1.6961,21,26,121,11
13265,0.58,1,0.58,1,2,1,1,1,0.4,1,1,3,1,3,1.4298,27,1,1,1,,1.4298,23,26,111,11
13266,0.3,1,0.3,1,2,2,3,2,0.6,2,2,1,1,3,2.7934,27,1,1,2,,2.7934,21,26,221,21
13267,0.7,1,0.58,1,2,1,1,1,0.6,2,1,3,2,3,1.696,27,1,1,2,,1.696,23,26,112,12
13268,0.42,1,0.7,1,2,2,1,2,0.3,1,2,3,1,3,1.297,27,1,1,1,,1.297,23,26,221,21
13269,0.3,1,0.7,1,2,2,1,1,0.6,2,2,3,2,3,1.1139,27,1,1,2,,1.1139,23,26,212,22
13270,0.42,1,0.7,0,2,2,1,1,0.6,2,2,3,1,2,1.4632,27,1,0,2,,1.4632,23,26,211,21
13271,0.7,1,0.42,1,2,1,3,2,0.7,2,1,1,2,3,2.444,27,1,1,2,,2.444,21,26,122,12
13272,0.58,1,0.3,1,2,2,3,1,0.7,2,1,1,2,3,2.1781,27,1,1,2,,2.1781,21,26,212,22
13273,0.3,1,0.58,1,2,1,1,1,0.6,2,2,3,2,3,0.9476700000000001,27,1,1,2,,0.9476700000000001,23,26,112,12
13274,0.58,1,0.3,1,2,2,3,1,0.3,1,1,1,2,3,1.0808,27,1,1,1,,1.0808,21,26,212,22
13275,0.7,1,0.3,1,2,2,3,2,0.4,1,1,1,1,3,2.0284,27,1,1,1,,2.0284,21,26,221,21
13276,0.42,1,0.7,1,2,2,1,2,0.7,2,2,3,1,3,0.9479,27,1,1,2,,0.9479,23,26,221,21
13277,0.42,1,0.42,1,2,1,3,1,0.3,1,2,1,2,3,3.5749,27,1,1,1,,3.5749,21,26,112,12
13278,0.42,1,0.58,1,2,1,1,1,0.4,1,2,3,1,3,1.0974,27,1,1,1,,1.0974,23,26,111,11
13279,0.58,1,0.42,1,2,1,3,1,0.3,1,1,1,2,3,1.3467,27,1,1,1,,1.3467,21,26,112,12
13280,0.3,1,0.7,1,2,2,1,2,0.3,1,2,3,2,3,0.83129,27,1,1,1,,0.83129,23,26,222,22
13281,0.42,1,0.58,1,2,1,1,2,0.3,1,2,3,1,3,1.43,27,1,1,1,,1.43,23,26,121,11
13282,0.3,1,0.58,1,2,1,1,2,0.7,2,2,3,2,3,2.0949,27,1,1,2,,2.0949,23,26,122,12
13283,0.3,1,0.7,1,2,2,1,1,0.4,1,2,3,2,3,1.2471,27,1,1,1,,1.2471,23,26,212,22
13284,0.3,1,0.58,1,2,1,1,1,0.4,1,2,3,2,3,0.93124,27,1,1,1,,0.93124,23,26,112,12
13285,0.58,1,0.58,0,2,1,1,1,0.4,1,1,3,1,1,1.2636,27,0,1,1,,1.2636,23,26,111,11
13286,0.3,1,0.58,1,2,1,1,2,0.3,1,2,3,2,3,0.8312799999999999,27,1,1,1,,0.8312799999999999,23,26,122,12
13287,0.58,1,0.3,1,2,2,3,1,0.7,2,1,1,2,3,0.86455,27,1,1,2,,0.86455,21,26,212,22
13288,0.58,1,0.7,0,2,2,1,1,0.6,2,1,3,1,2,2.6768,27,1,0,2,,2.6768,23,26,211,21
13289,0.58,1,0.7,0,2,2,1,1,0.4,1,1,3,1,2,0.88121,27,1,0,1,,0.88121,23,26,211,21
13290,0.3,1,0.42,1,2,1,3,2,0.4,1,2,1,1,3,1.9287,27,1,1,1,,1.9287,21,26,121,11
13291,0.7,1,0.3,1,2,2,3,2,0.3,1,1,1,2,3,0.8647299999999999,27,1,1,1,,0.8647299999999999,21,26,222,22
13292,0.3,1,0.7,1,2,2,1,2,0.7,2,2,3,2,3,0.8811100000000001,27,1,1,2,,0.8811100000000001,23,26,222,22
13293,0.58,1,0.42,0,2,1,3,1,0.6,2,1,1,1,0,3.6412,27,0,0,2,,3.6412,21,26,111,11
13294,0.42,1,0.3,1,2,2,3,1,0.6,2,2,1,1,3,1.6129,27,1,1,2,,1.6129,21,26,211,21
13295,0.7,1,0.42,1,2,1,3,2,0.6,2,1,1,1,3,0.99764,27,1,1,2,,0.99764,21,26,121,11
13296,0.7,1,0.42,1,2,1,3,2,0.4,1,1,1,1,3,2.6436,27,1,1,1,,2.6436,21,26,121,11
13297,0.42,1,0.58,1,2,1,1,2,0.3,1,2,3,1,3,1.6957,27,1,1,1,,1.6957,23,26,121,11
13298,0.7,1,0.3,1,2,2,3,2,0.7,2,1,1,2,3,0.8313200000000001,27,1,1,2,,0.8313200000000001,21,26,222,22
13299,0.42,1,0.3,1,2,2,3,1,0.3,1,2,1,2,3,0.96444,27,1,1,1,,0.96444,21,26,212,22
13300,0.7,1,0.3,1,2,2,3,2,0.6,2,1,1,1,3,1.6126,27,1,1,2,,1.6126,21,26,221,21
13301,0.42,1,0.7,1,2,2,1,1,0.4,1,2,3,1,3,1.0142,27,1,1,1,,1.0142,23,26,211,21
13302,0.42,1,0.58,0,2,1,1,1,0.6,2,2,3,1,1,2.6602,27,0,1,2,,2.6602,23,26,111,11
13303,0.42,1,0.3,1,2,2,3,1,0.6,2,2,1,1,3,0.89781,27,1,1,2,,0.89781,21,26,211,21
13304,0.7,1,0.7,1,2,2,1,2,0.3,1,1,3,2,3,0.8313200000000001,27,1,1,1,,0.8313200000000001,23,26,222,22
